antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Mesin Las Listrik (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
"frozenset({'Penggilingan Batubara (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Blower Lemari Asam (Laboratorium Konversi Energi Biomassa, Teknik Kimia)', 'Oven Bricket (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})","frozenset({'Oven Kayu (Laboratorium Konversi Energi Biomassa, Teknik Kimia)'})",0.016666666666666666,0.016666666666666666,0.016666666666666666,1.0,60.0,1.0,0.01638888888888889,inf,1.0000000000000002,1.0,1.0,1.0
